,Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
1221,Mixt,http://www.tripadvisor.in/Restaurant_Review-g34438-d4474369-Reviews-Mixt-Miami_Florida.html,"1,440 of 3,600",1.0,"7209 SW 59th Ave Miami Florida 33143, Miami, FL",TripAdvisor,"i, FL",False,
1222,KOBE Japanese Steak & Seafood,http://www.tripadvisor.in/Restaurant_Review-g34438-d983561-Reviews-KOBE_Japanese_Steak_Seafood-Miami_Florida.html,"361 of 3,600",48.0,"11401 NW 12th st, Dolphin Mall, Miami, FL",TripAdvisor,"i, FL",False,
1223,Lums Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d915192-Reviews-Lums_Restaurant-Miami_Florida.html,"1,379 of 3,600",1.0,"11045 NW 7th Ave, Miami, FL 33168-2109",TripAdvisor,-2109,False,33168
1224,Miami River Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4137519-Reviews-Miami_River_Cafe-Miami_Florida.html,,,"NW 8th Ave & NW 3rd S, Miami, FL",TripAdvisor,"i, FL",False,
1225,Panda Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4559860-Reviews-Panda_Express-Miami_Florida.html,,,"1350 Miller Rd, Rm 132, Miami, FL 33146",TripAdvisor,33146,True,33146
1226,Barton G,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182086-Reviews-Barton_G-Miami_Florida.html,"1,688 of 3,600",4.0,"3628 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,True,33137
1227,Wendy's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182116-Reviews-Wendy_s-Miami_Florida.html,,,"12180 SW 8th St, Miami, FL 33184",TripAdvisor,33184,True,33184
1228,McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182121-Reviews-McDonald_s-Miami_Florida.html,"969 of 3,600",2.0,"11301 SW 40th St, Miami, FL 33165",TripAdvisor,33165,True,33165
1229,The Blessed food Gireh,http://www.tripadvisor.in/Restaurant_Review-g34438-d5212179-Reviews-The_Blessed_food_Gireh-Miami_Florida.html,,,"157 Ave y 152 St, Miami, FL 33196",TripAdvisor,33196,True,33196
1230,La Chipiona Nicaraguan Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4981303-Reviews-La_Chipiona_Nicaraguan_Bakery-Miami_Florida.html,,,"10404 W Flagler St, Ste 16, Miami, FL 33174",TripAdvisor,33174,True,33174
1231,Rincon Caribeno,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192781-Reviews-Rincon_Caribeno-Miami_Florida.html,,,"11180 W Flagler St, Miami, FL 33174",TripAdvisor,33174,True,33174
1232,Naoe Miami,http://www.tripadvisor.in/Restaurant_Review-g34438-d3226789-Reviews-Naoe_Miami-Miami_Florida.html,"234 of 3,600",28.0,"Courvoisier Centre, 661 Brickell Key Drive, Miami, FL 33131",TripAdvisor,33131,True,33131
1233,Seasalt and Pepper,http://www.tripadvisor.in/Restaurant_Review-g34438-d5954089-Reviews-Seasalt_and_Pepper-Miami_Florida.html,"770 of 3,600",59.0,"422 NW North River Drive, Miami, FL 33128",TripAdvisor,33128,True,33128
1234,Cafe Bistro at Nordstrom,http://www.tripadvisor.in/Restaurant_Review-g34438-d2425177-Reviews-Cafe_Bistro_at_Nordstrom-Miami_Florida.html,"61 of 3,600",30.0,"7239 SW 88th Street, Miami, FL",TripAdvisor,"i, FL",False,
1235,Tariacuri Restaurant One,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201276-Reviews-Tariacuri_Restaurant_One-Miami_Florida.html,,,"19766 SW 177th Ave, Miami, FL 33187",TripAdvisor,33187,True,33187
1236,El Encuentro Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207560-Reviews-El_Encuentro_Restaurant-Miami_Florida.html,,,"3511 NW 17th Ave, Miami, FL 33142",TripAdvisor,33142,True,33142
1237,Kampai Sunset,http://www.tripadvisor.in/Restaurant_Review-g34438-d3605207-Reviews-Kampai_Sunset-Miami_Florida.html,"262 of 3,600",8.0,"8745 Sunset Dr, Miami, FL 33173",TripAdvisor,33173,True,33173
1238,Antojitos de Dona Concha,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207878-Reviews-Antojitos_de_Dona_Concha-Miami_Florida.html,,,"2865 Nw 7st, Miami, FL 33125",TripAdvisor,33125,True,33125
1239,Luis Galindo Latin America,http://www.tripadvisor.in/Restaurant_Review-g34438-d2531021-Reviews-Luis_Galindo_Latin_America-Miami_Florida.html,"310 of 3,600",13.0,"890 SW 57 Ave., Miami, FL",TripAdvisor,"i, FL",False,
1240,Baskin-Robbins,http://www.tripadvisor.in/Restaurant_Review-g34438-d5051126-Reviews-Baskin_Robbins-Miami_Florida.html,,,"11790 SW 88th St, Miami, FL 33186",TripAdvisor,33186,True,33186
1241,Chicken Connection of Bayside,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369044-Reviews-Chicken_Connection_of_Bayside-Miami_Florida.html,,,"401 Biscayne Blvd, Ste S205, Miami, FL 33132",TripAdvisor,33132,True,33132
1242,Cafeteria Caribe II Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197602-Reviews-Cafeteria_Caribe_II_Corp-Miami_Florida.html,,,"1400 W Flagler St, Miami, FL 33135-2209",TripAdvisor,-2209,False,33135
1243,Inolandia Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192735-Reviews-Inolandia_Corp-Miami_Florida.html,,,"1100 NW 119th St, Miami, FL 33168-6243",TripAdvisor,-6243,False,33168
1244,Premios Deli,http://www.tripadvisor.in/Restaurant_Review-g34438-d909030-Reviews-Premios_Deli-Miami_Florida.html,"1,093 of 3,600",2.0,"1 SE 3rd Ave, Miami, FL 33131",TripAdvisor,33131,True,33131
1245,Honduras Maya Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4203002-Reviews-Honduras_Maya_Restaurant-Miami_Florida.html,,,"69 NW 27th Ave, Miami, FL 33125",TripAdvisor,33125,True,33125
1246,Caffe 33,http://www.tripadvisor.in/Restaurant_Review-g34438-d5064238-Reviews-Caffe_33-Miami_Florida.html,"912 of 3,600",1.0,"2423 Galiano St, Miami, FL 33134-6110",TripAdvisor,-6110,False,33134
1247,Wendy's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4195162-Reviews-Wendy_s-Miami_Florida.html,"1,094 of 3,600",2.0,"19650 NW 2nd Ave, Miami, FL 33169",TripAdvisor,33169,True,33169
1248,Kocoyeh Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d5015671-Reviews-Kocoyeh_Cuisine-Miami_Florida.html,,,"11900 Biscayne Blvd, Miami, FL 33181-2743",TripAdvisor,-2743,False,33181
1249,Rice House of Kabob,http://www.tripadvisor.in/Restaurant_Review-g34438-d1212474-Reviews-Rice_House_of_Kabob-Miami_Florida.html,"1,577 of 3,600",15.0,"1450 NW 87th Avenue, Miami, FL 33172",TripAdvisor,33172,True,33172
1250,Nite Cap Lounge,http://www.tripadvisor.in/Restaurant_Review-g34438-d4916552-Reviews-Nite_Cap_Lounge-Miami_Florida.html,,,"15544 W Dixie Hwy, Miami, FL 33162-6034",TripAdvisor,-6034,False,33162
1251,Safari,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196482-Reviews-Safari-Miami_Florida.html,,,"10951 NW 27th Ave, Miami, FL 33167-3409",TripAdvisor,-3409,False,33167
1252,Koning Restaurants International,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182258-Reviews-Koning_Restaurants_International-Miami_Florida.html,,,"10701 N Kendall Dr, Miami, FL 33176",TripAdvisor,33176,True,33176
1253,Nutreat Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3330168-Reviews-Nutreat_Restaurant-Miami_Florida.html,"90 of 3,600",11.0,"100 South Biscayne Blvd, suite 108, Miami, FL 33131",TripAdvisor,33131,True,33131
1254,Gigis,http://www.tripadvisor.in/Restaurant_Review-g34438-d4999269-Reviews-Gigis-Miami_Florida.html,"966 of 3,600",9.0,"3470 N Miami Ave, Miami, FL 33127-3534",TripAdvisor,-3534,False,33127
1255,Poblanos Mex Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d5018232-Reviews-Poblanos_Mex_Grill-Miami_Florida.html,,,"15572 SW 72nd St, Miami, FL 33193-1922",TripAdvisor,-1922,False,33193
1256,Chantilly Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4826915-Reviews-Chantilly_Bakery-Miami_Florida.html,,,"12618 SW 8th St, Miami, FL 33184",TripAdvisor,33184,True,33184
1257,La Giraldilla Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d861864-Reviews-La_Giraldilla_Restaurant-Miami_Florida.html,"1,522 of 3,600",2.0,"4292 SW 152nd Ave, Miami, FL 33185-5253",TripAdvisor,-5253,False,33185
1258,Holy Bagels & Pizzeria,http://www.tripadvisor.in/Restaurant_Review-g34438-d2508638-Reviews-Holy_Bagels_Pizzeria-Miami_Florida.html,"781 of 3,600",4.0,"15903-C Byscane Blvd., Miami, FL",TripAdvisor,"i, FL",False,
1259,Karlo Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d851007-Reviews-Karlo_Bakery-Miami_Florida.html,"1,105 of 3,600",8.0,"1242 Coral Way, Miami, FL 33145",TripAdvisor,33145,True,33145
1260,Enriqueta's Sandwich Shop,http://www.tripadvisor.in/Restaurant_Review-g34438-d835509-Reviews-Enriqueta_s_Sandwich_Shop-Miami_Florida.html,"113 of 3,600",22.0,"186 NE 29th St, Miami, FL 33137-4425",TripAdvisor,-4425,False,33137
1261,Project,http://www.tripadvisor.in/Restaurant_Review-g34438-d935774-Reviews-Project-Miami_Florida.html,,,"260 NE 17th Ter, Miami, FL 33132-1194",TripAdvisor,-1194,False,33132
1262,Tortilleria Y Fritanga Mondragon,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181607-Reviews-Tortilleria_Y_Fritanga_Mondragon-Miami_Florida.html,,,"1885 W Flagler St, Miami, FL 33135",TripAdvisor,33135,True,33135
1263,La Pizzeria Di Lemoni Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4371000-Reviews-La_Pizzeria_Di_Lemoni_Inc-Miami_Florida.html,"606 of 3,600",3.0,"4600 Ne 2 Ave Suite 10, Miami, FL 33137",TripAdvisor,33137,True,33137
1264,Improv Comedy Club,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181637-Reviews-Improv_Comedy_Club-Miami_Florida.html,"1,516 of 3,600",3.0,"3390 Mary St, Ste 182, Miami, FL 33133",TripAdvisor,33133,True,33133
1265,"Gelateria Parmalat
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d917945-Reviews-Gelateria_Parmalat-Miami_Florida.html,,2.0,"11401 NW 12TH St Ste 300, Miami, FL 33172-6911",TripAdvisor,-6911,False,33172
1266,Che Tito's I,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192835-Reviews-Che_Tito_s_I-Miami_Florida.html,"433 of 3,600",3.0,"12018 SW 88th St, Miami, FL 33186",TripAdvisor,33186,True,33186
1267,Rincon Progreseno,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182333-Reviews-Rincon_Progreseno-Miami_Florida.html,,,"1169 NW 36 ST, Miami, FL 33127",TripAdvisor,33127,True,33127
1268,Marino's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d431902-Reviews-Marino_s_Pizza-Miami_Florida.html,"454 of 3,600",11.0,"13821 SW 88TH St, Miami, FL 33186-1303",TripAdvisor,-1303,False,33186
1269,Peru Food Shop,http://www.tripadvisor.in/Restaurant_Review-g34438-d5244372-Reviews-Peru_Food_Shop-Miami_Florida.html,,,"12586 Sw 88th St, Miami, FL 33186",TripAdvisor,33186,True,33186
1270,Shawarma Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562606-Reviews-Shawarma_Food-Miami_Florida.html,,,"11752 SW 88th St, Miami, FL 33186",TripAdvisor,33186,True,33186
1271,Tom Thumb 149 DBA Subway 47201,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182156-Reviews-Tom_Thumb_149_DBA_Subway_47201-Miami_Florida.html,,,"18308 SW 147th Ave, Miami, FL 33187",TripAdvisor,33187,True,33187
1272,Flagler Charbroiled Hamburger,http://www.tripadvisor.in/Restaurant_Review-g34438-d4559861-Reviews-Flagler_Charbroiled_Hamburger-Miami_Florida.html,,,"7795 W Flagler St, Ste 58, Miami, FL 33144",TripAdvisor,33144,True,33144
1273,Sandbar Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182178-Reviews-Sandbar_Grill-Miami_Florida.html,"1,665 of 3,600",1.0,"3426 Main Hwy, Miami, FL 33133",TripAdvisor,33133,True,33133
1274,Muscle Maker Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4560212-Reviews-Muscle_Maker_Grill-Miami_Florida.html,,,"1608 NE Miami Gardens Dr, Miami, FL 33179-4900",TripAdvisor,-4900,False,33179
1275,Emily Restaurant #2,http://www.tripadvisor.in/Restaurant_Review-g34438-d4028749-Reviews-Emily_Restaurant_2-Miami_Florida.html,"1,483 of 3,600",1.0,"16 W Flagler Street, Miami, FL",TripAdvisor,"i, FL",False,
1276,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182207-Reviews-Burger_King-Miami_Florida.html,,,"2275 SW 87th Ave, Miami, FL 33165",TripAdvisor,33165,True,33165
1277,CLOS Bistro & Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369974-Reviews-CLOS_Bistro_Cafe-Miami_Florida.html,"358 of 3,600",10.0,"100 S Biscayne Blvd, Miami, FL 33131",TripAdvisor,33131,True,33131
1278,Kamlong Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182232-Reviews-Kamlong_Chinese_Restaurant-Miami_Florida.html,"1,332 of 3,600",1.0,"3640 NW 7th St, Miami, FL 33125",TripAdvisor,33125,True,33125
1279,BJs Brewhouse and Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3685715-Reviews-BJs_Brewhouse_and_Restaurant-Miami_Florida.html,"604 of 3,600",24.0,"1401 NW 107th Ave., Miami, FL 33172",TripAdvisor,33172,True,33172
1280,La Cabana Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207651-Reviews-La_Cabana_Restaurant-Miami_Florida.html,,,"10658 Fontainebleau Blvd, Miami, FL 33172",TripAdvisor,33172,True,33172
1281,Galiano Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192723-Reviews-Galiano_Cafeteria-Miami_Florida.html,,,"2432 NW 27th Ave, Miami, FL 33142",TripAdvisor,33142,True,33142
1282,Vicente's Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182189-Reviews-Vicente_s_Cafe-Miami_Florida.html,,,"12260 SW 8 ST Suite 100, Miami, FL 33185",TripAdvisor,33185,True,33185
1283,Catharsis Restaurant & Lounge,http://www.tripadvisor.in/Restaurant_Review-g34438-d2195070-Reviews-Catharsis_Restaurant_Lounge-Miami_Florida.html,"232 of 3,600",33.0,"1644 SW 8th St, Miami, FL",TripAdvisor,"i, FL",False,
1284,Let's Make A Daiquiri,http://www.tripadvisor.in/Restaurant_Review-g34438-d5017102-Reviews-Let_s_Make_A_Daiquiri-Miami_Florida.html,"79 of 3,600",5.0,"401 Biscayne Blvd, Ste MS100, Miami, FL 33132-1924",TripAdvisor,-1924,False,33132
1285,FMG Coconut Grove,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508789-Reviews-FMG_Coconut_Grove-Miami_Florida.html,,,"2720 S Dixie Hwy, Miami, FL 33133-3786",TripAdvisor,-3786,False,33133
1286,Tutti Cones Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192840-Reviews-Tutti_Cones_Corp-Miami_Florida.html,,,"7315 NW 44th St, Miami, FL 33166-6420",TripAdvisor,-6420,False,33166
1287,El Capitan,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181644-Reviews-El_Capitan-Miami_Florida.html,,,"3061 NW South River Dr, Miami, FL 33142",TripAdvisor,33142,True,33142
1288,Uptown Buffet,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197609-Reviews-Uptown_Buffet-Miami_Florida.html,"1,167 of 3,600",1.0,"8275 W Flagler St, Miami, FL 33144",TripAdvisor,33144,True,33144
1289,Pollo Tropical,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207602-Reviews-Pollo_Tropical-Miami_Florida.html,,,"4639 SW 75th Ave, Miami, FL 33155",TripAdvisor,33155,True,33155
1290,La Makarena,http://www.tripadvisor.in/Restaurant_Review-g34438-d1753968-Reviews-La_Makarena-Miami_Florida.html,"712 of 3,600",8.0,"10779 nw 41 st., Miami, FL 33178",TripAdvisor,33178,True,33178
1291,Pizza Fiore,http://www.tripadvisor.in/Restaurant_Review-g34438-d4509159-Reviews-Pizza_Fiore-Miami_Florida.html,,,"2905 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,True,33137
1292,Versailles Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4715468-Reviews-Versailles_Bakery-Miami_Florida.html,"27 of 3,600",29.0,"3501 SW 8th St, Miami, FL 33135",TripAdvisor,33135,True,33135
1293,Clives Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194067-Reviews-Clives_Cafe-Miami_Florida.html,"793 of 3,600",2.0,"5890 NW 2ND Ave, Miami, FL 33127",TripAdvisor,33127,True,33127
1294,Sushi Maki,http://www.tripadvisor.in/Restaurant_Review-g34438-d1022635-Reviews-Sushi_Maki-Miami_Florida.html,"1,227 of 3,600",9.0,"14491 Dixie Highway, Miami, FL 33176",TripAdvisor,33176,True,33176
1295,"Crepe Maker Cafe
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d518183-Reviews-Crepe_Maker_Cafe-Miami_Florida.html,,2.0,"8269 SW 124th St, Miami, FL 33156",TripAdvisor,33156,True,33156
1296,Pizza Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4415174-Reviews-Pizza_Hut-Miami_Florida.html,,,"1529 SW 8th St, Miami, FL 33135",TripAdvisor,33135,True,33135
1297,Los Laureles Del Rio,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194060-Reviews-Los_Laureles_Del_Rio-Miami_Florida.html,,,"3109 NW 24th St, Miami, FL 33142",TripAdvisor,33142,True,33142
1298,Pescanova Ladex,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182118-Reviews-Pescanova_Ladex-Miami_Florida.html,,,"201 Alhambra Cir, Ste 701, Miami, FL 33134-5108",TripAdvisor,-5108,False,33134
1299,Cathay Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194052-Reviews-Cathay_Chinese_Restaurant-Miami_Florida.html,,,"13772 SW 152nd St, Miami, FL 33177",TripAdvisor,33177,True,33177
1300,Starbucks,http://www.tripadvisor.in/Restaurant_Review-g34438-d6542593-Reviews-Starbucks-Miami_Florida.html,,,"14795 S Dixie Hwy, Miami, FL 33176-7927",TripAdvisor,-7927,False,33176
1301,Via Del Rio,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207590-Reviews-Via_Del_Rio-Miami_Florida.html,,,"1673 NW 27th Ave, Miami, FL 33125-2162",TripAdvisor,-2162,False,33125
1302,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4368611-Reviews-Subway-Miami_Florida.html,,,"13876 SW 8th St, Miami, FL 33184",TripAdvisor,33184,True,33184
1303,Balans,http://www.tripadvisor.in/Restaurant_Review-g34438-d1958460-Reviews-Balans-Miami_Florida.html,"450 of 3,600",58.0,"6789 Biscayne Boulevard, Miami, FL",TripAdvisor,"i, FL",False,
1304,Jamrock Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d3175895-Reviews-Jamrock_Cuisine-Miami_Florida.html,"1,248 of 3,600",1.0,"12618 SW 88th St, Miami, FL 33186",TripAdvisor,33186,True,33186
1305,Portobello Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d934679-Reviews-Portobello_Restaurant-Miami_Florida.html,"1,028 of 3,600",3.0,"56 Biscayne Blvd, Miami, FL 33132-2514",TripAdvisor,-2514,False,33132
1306,"Romanicos
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1128509-Reviews-Romanicos-Miami_Florida.html,,2.0,"1801 Coral Way, Miami, FL",TripAdvisor,"i, FL",False,
1307,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182021-Reviews-Burger_King-Miami_Florida.html,,,"955 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,True,33174
1308,Barrel Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4947657-Reviews-Barrel_Express-Miami_Florida.html,,,"14530 West Dixie Highway, Miami, FL 33161",TripAdvisor,33161,True,33161
1309,Vegan and Juice,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182187-Reviews-Vegan_and_Juice-Miami_Florida.html,"1,078 of 3,600",1.0,"115 S.W. 107 Ave., Miami, FL 33174",TripAdvisor,33174,True,33174
1310,Francesco Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d936659-Reviews-Francesco_Cafe-Miami_Florida.html,"740 of 3,600",3.0,"16850 Collins Ave, Miami, FL 33160",TripAdvisor,33160,True,33160
1311,Puerto Madero,http://www.tripadvisor.in/Restaurant_Review-g34438-d3667700-Reviews-Puerto_Madero-Miami_Florida.html,"176 of 3,600",14.0,"Kendall dr, Miami, FL",TripAdvisor,"i, FL",False,
1312,Apropo Crepes & Baguettes,http://www.tripadvisor.in/Restaurant_Review-g34438-d4365349-Reviews-Apropo_Crepes_Baguettes-Miami_Florida.html,"467 of 3,600",3.0,"11401 NW 12th St, Miami, FL 33172",TripAdvisor,33172,True,33172
1313,Los Gauchitos,http://www.tripadvisor.in/Restaurant_Review-g34438-d836344-Reviews-Los_Gauchitos-Miami_Florida.html,"984 of 3,600",8.0,"4315 NW 7th St,#23, Miami, FL 33126-3562",TripAdvisor,-3562,False,33126
1314,迈城中华小厨,http://www.tripadvisor.in/Restaurant_Review-g34438-d4834836-Reviews-Miami_Florida.html,,,"8650 SW 67 Ave, Miami, FL 33143",TripAdvisor,33143,True,33143
1315,Eat & Run Subs,http://www.tripadvisor.in/Restaurant_Review-g34438-d2619975-Reviews-Eat_Run_Subs-Miami_Florida.html,"1,475 of 3,600",1.0,"1400 NW 10th Ave, Miami, FL",TripAdvisor,"i, FL",False,
1316,Clover Irish Pub,http://www.tripadvisor.in/Restaurant_Review-g34438-d6003170-Reviews-Clover_Irish_Pub-Miami_Florida.html,"1,743 of 3,600",5.0,"Terminal D, Miami Airport, Miami, FL",TripAdvisor,"i, FL",False,
1317,Mike's ItalianNew York Style Pizzeria & Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3314845-Reviews-Mike_s_ItalianNew_York_Style_Pizzeria_Restaurant-Miami_Florida.html,,,"13712 Sw 84 St, Miami, FL",TripAdvisor,"i, FL",False,
1318,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207914-Reviews-Burger_King-Miami_Florida.html,,,"13704 SW 56th St, Miami, FL 33175",TripAdvisor,33175,True,33175
1319,Olive Garden Italian Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5084295-Reviews-Olive_Garden_Italian_Restaurant-Miami_Florida.html,"56 of 3,600",33.0,"17986 Biscayne Blvd, Miami, FL 33160-2054",TripAdvisor,-2054,False,33160
1320,Linares Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d933882-Reviews-Linares_Cafeteria-Miami_Florida.html,,,"12 NW 1ST St, Miami, FL 33128-1800",TripAdvisor,-1800,False,33128
1321,Don Toston,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182260-Reviews-Don_Toston-Miami_Florida.html,,,"2234 NW 17th Ave, Miami, FL 33142",TripAdvisor,33142,True,33142
1322,Family Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207633-Reviews-Family_Pizza-Miami_Florida.html,,,"9700 Sw 24 St Unit D, Miami, FL 33165",TripAdvisor,33165,True,33165
