Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
Lums Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d915192-Reviews-Lums_Restaurant-Miami_Florida.html,"1,379 of 3,600",1,"11045 NW 7th Ave, Miami, FL 33168-2109",TripAdvisor,-2109,FALSE,33168
Miami River Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4137519-Reviews-Miami_River_Cafe-Miami_Florida.html,,,"NW 8th Ave & NW 3rd S, Miami, FL",TripAdvisor,"i, FL",FALSE,
Panda Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4559860-Reviews-Panda_Express-Miami_Florida.html,,,"1350 Miller Rd, Rm 132, Miami, FL 33146",TripAdvisor,33146,TRUE,33146
Barton G,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182086-Reviews-Barton_G-Miami_Florida.html,"1,688 of 3,600",4,"3628 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Wendy's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182116-Reviews-Wendy_s-Miami_Florida.html,,,"12180 SW 8th St, Miami, FL 33184",TripAdvisor,33184,TRUE,33184
McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182121-Reviews-McDonald_s-Miami_Florida.html,"969 of 3,600",2,"11301 SW 40th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
The Blessed food Gireh,http://www.tripadvisor.in/Restaurant_Review-g34438-d5212179-Reviews-The_Blessed_food_Gireh-Miami_Florida.html,,,"157 Ave y 152 St, Miami, FL 33196",TripAdvisor,33196,TRUE,33196
La Chipiona Nicaraguan Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4981303-Reviews-La_Chipiona_Nicaraguan_Bakery-Miami_Florida.html,,,"10404 W Flagler St, Ste 16, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Rincon Caribeno,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192781-Reviews-Rincon_Caribeno-Miami_Florida.html,,,"11180 W Flagler St, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Naoe Miami,http://www.tripadvisor.in/Restaurant_Review-g34438-d3226789-Reviews-Naoe_Miami-Miami_Florida.html,"234 of 3,600",28,"Courvoisier Centre, 661 Brickell Key Drive, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Seasalt and Pepper,http://www.tripadvisor.in/Restaurant_Review-g34438-d5954089-Reviews-Seasalt_and_Pepper-Miami_Florida.html,"770 of 3,600",59,"422 NW North River Drive, Miami, FL 33128",TripAdvisor,33128,TRUE,33128
Cafe Bistro at Nordstrom,http://www.tripadvisor.in/Restaurant_Review-g34438-d2425177-Reviews-Cafe_Bistro_at_Nordstrom-Miami_Florida.html,"61 of 3,600",30,"7239 SW 88th Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Tariacuri Restaurant One,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201276-Reviews-Tariacuri_Restaurant_One-Miami_Florida.html,,,"19766 SW 177th Ave, Miami, FL 33187",TripAdvisor,33187,TRUE,33187
El Encuentro Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207560-Reviews-El_Encuentro_Restaurant-Miami_Florida.html,,,"3511 NW 17th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Kampai Sunset,http://www.tripadvisor.in/Restaurant_Review-g34438-d3605207-Reviews-Kampai_Sunset-Miami_Florida.html,"262 of 3,600",8,"8745 Sunset Dr, Miami, FL 33173",TripAdvisor,33173,TRUE,33173
Antojitos de Dona Concha,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207878-Reviews-Antojitos_de_Dona_Concha-Miami_Florida.html,,,"2865 Nw 7st, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Luis Galindo Latin America,http://www.tripadvisor.in/Restaurant_Review-g34438-d2531021-Reviews-Luis_Galindo_Latin_America-Miami_Florida.html,"310 of 3,600",13,"890 SW 57 Ave., Miami, FL",TripAdvisor,"i, FL",FALSE,
Baskin-Robbins,http://www.tripadvisor.in/Restaurant_Review-g34438-d5051126-Reviews-Baskin_Robbins-Miami_Florida.html,,,"11790 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Chicken Connection of Bayside,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369044-Reviews-Chicken_Connection_of_Bayside-Miami_Florida.html,,,"401 Biscayne Blvd, Ste S205, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
Cafeteria Caribe II Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197602-Reviews-Cafeteria_Caribe_II_Corp-Miami_Florida.html,,,"1400 W Flagler St, Miami, FL 33135-2209",TripAdvisor,-2209,FALSE,33135
Inolandia Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192735-Reviews-Inolandia_Corp-Miami_Florida.html,,,"1100 NW 119th St, Miami, FL 33168-6243",TripAdvisor,-6243,FALSE,33168
Premios Deli,http://www.tripadvisor.in/Restaurant_Review-g34438-d909030-Reviews-Premios_Deli-Miami_Florida.html,"1,093 of 3,600",2,"1 SE 3rd Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Honduras Maya Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4203002-Reviews-Honduras_Maya_Restaurant-Miami_Florida.html,,,"69 NW 27th Ave, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Caffe 33,http://www.tripadvisor.in/Restaurant_Review-g34438-d5064238-Reviews-Caffe_33-Miami_Florida.html,"912 of 3,600",1,"2423 Galiano St, Miami, FL 33134-6110",TripAdvisor,-6110,FALSE,33134
Wendy's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4195162-Reviews-Wendy_s-Miami_Florida.html,"1,094 of 3,600",2,"19650 NW 2nd Ave, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
Kocoyeh Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d5015671-Reviews-Kocoyeh_Cuisine-Miami_Florida.html,,,"11900 Biscayne Blvd, Miami, FL 33181-2743",TripAdvisor,-2743,FALSE,33181
Rice House of Kabob,http://www.tripadvisor.in/Restaurant_Review-g34438-d1212474-Reviews-Rice_House_of_Kabob-Miami_Florida.html,"1,577 of 3,600",15,"1450 NW 87th Avenue, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Nite Cap Lounge,http://www.tripadvisor.in/Restaurant_Review-g34438-d4916552-Reviews-Nite_Cap_Lounge-Miami_Florida.html,,,"15544 W Dixie Hwy, Miami, FL 33162-6034",TripAdvisor,-6034,FALSE,33162
Safari,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196482-Reviews-Safari-Miami_Florida.html,,,"10951 NW 27th Ave, Miami, FL 33167-3409",TripAdvisor,-3409,FALSE,33167
Koning Restaurants International,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182258-Reviews-Koning_Restaurants_International-Miami_Florida.html,,,"10701 N Kendall Dr, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
Nutreat Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3330168-Reviews-Nutreat_Restaurant-Miami_Florida.html,"90 of 3,600",11,"100 South Biscayne Blvd, suite 108, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Gigis,http://www.tripadvisor.in/Restaurant_Review-g34438-d4999269-Reviews-Gigis-Miami_Florida.html,"966 of 3,600",9,"3470 N Miami Ave, Miami, FL 33127-3534",TripAdvisor,-3534,FALSE,33127
Poblanos Mex Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d5018232-Reviews-Poblanos_Mex_Grill-Miami_Florida.html,,,"15572 SW 72nd St, Miami, FL 33193-1922",TripAdvisor,-1922,FALSE,33193
Chantilly Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4826915-Reviews-Chantilly_Bakery-Miami_Florida.html,,,"12618 SW 8th St, Miami, FL 33184",TripAdvisor,33184,TRUE,33184
La Giraldilla Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d861864-Reviews-La_Giraldilla_Restaurant-Miami_Florida.html,"1,522 of 3,600",2,"4292 SW 152nd Ave, Miami, FL 33185-5253",TripAdvisor,-5253,FALSE,33185
Holy Bagels & Pizzeria,http://www.tripadvisor.in/Restaurant_Review-g34438-d2508638-Reviews-Holy_Bagels_Pizzeria-Miami_Florida.html,"781 of 3,600",4,"15903-C Byscane Blvd., Miami, FL",TripAdvisor,"i, FL",FALSE,
Karlo Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d851007-Reviews-Karlo_Bakery-Miami_Florida.html,"1,105 of 3,600",8,"1242 Coral Way, Miami, FL 33145",TripAdvisor,33145,TRUE,33145
Enriqueta's Sandwich Shop,http://www.tripadvisor.in/Restaurant_Review-g34438-d835509-Reviews-Enriqueta_s_Sandwich_Shop-Miami_Florida.html,"113 of 3,600",22,"186 NE 29th St, Miami, FL 33137-4425",TripAdvisor,-4425,FALSE,33137
Project,http://www.tripadvisor.in/Restaurant_Review-g34438-d935774-Reviews-Project-Miami_Florida.html,,,"260 NE 17th Ter, Miami, FL 33132-1194",TripAdvisor,-1194,FALSE,33132
Tortilleria Y Fritanga Mondragon,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181607-Reviews-Tortilleria_Y_Fritanga_Mondragon-Miami_Florida.html,,,"1885 W Flagler St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
La Pizzeria Di Lemoni Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4371000-Reviews-La_Pizzeria_Di_Lemoni_Inc-Miami_Florida.html,"606 of 3,600",3,"4600 Ne 2 Ave Suite 10, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Improv Comedy Club,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181637-Reviews-Improv_Comedy_Club-Miami_Florida.html,"1,516 of 3,600",3,"3390 Mary St, Ste 182, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
"Gelateria Parmalat
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d917945-Reviews-Gelateria_Parmalat-Miami_Florida.html,,2,"11401 NW 12TH St Ste 300, Miami, FL 33172-6911",TripAdvisor,-6911,FALSE,33172
Che Tito's I,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192835-Reviews-Che_Tito_s_I-Miami_Florida.html,"433 of 3,600",3,"12018 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Rincon Progreseno,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182333-Reviews-Rincon_Progreseno-Miami_Florida.html,,,"1169 NW 36 ST, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Marino's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d431902-Reviews-Marino_s_Pizza-Miami_Florida.html,"454 of 3,600",11,"13821 SW 88TH St, Miami, FL 33186-1303",TripAdvisor,-1303,FALSE,33186
Peru Food Shop,http://www.tripadvisor.in/Restaurant_Review-g34438-d5244372-Reviews-Peru_Food_Shop-Miami_Florida.html,,,"12586 Sw 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Shawarma Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562606-Reviews-Shawarma_Food-Miami_Florida.html,,,"11752 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Tom Thumb 149 DBA Subway 47201,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182156-Reviews-Tom_Thumb_149_DBA_Subway_47201-Miami_Florida.html,,,"18308 SW 147th Ave, Miami, FL 33187",TripAdvisor,33187,TRUE,33187
Flagler Charbroiled Hamburger,http://www.tripadvisor.in/Restaurant_Review-g34438-d4559861-Reviews-Flagler_Charbroiled_Hamburger-Miami_Florida.html,,,"7795 W Flagler St, Ste 58, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
Sandbar Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182178-Reviews-Sandbar_Grill-Miami_Florida.html,"1,665 of 3,600",1,"3426 Main Hwy, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Muscle Maker Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4560212-Reviews-Muscle_Maker_Grill-Miami_Florida.html,,,"1608 NE Miami Gardens Dr, Miami, FL 33179-4900",TripAdvisor,-4900,FALSE,33179
Emily Restaurant #2,http://www.tripadvisor.in/Restaurant_Review-g34438-d4028749-Reviews-Emily_Restaurant_2-Miami_Florida.html,"1,483 of 3,600",1,"16 W Flagler Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182207-Reviews-Burger_King-Miami_Florida.html,,,"2275 SW 87th Ave, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
CLOS Bistro & Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369974-Reviews-CLOS_Bistro_Cafe-Miami_Florida.html,"358 of 3,600",10,"100 S Biscayne Blvd, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Kamlong Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182232-Reviews-Kamlong_Chinese_Restaurant-Miami_Florida.html,"1,332 of 3,600",1,"3640 NW 7th St, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
BJs Brewhouse and Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3685715-Reviews-BJs_Brewhouse_and_Restaurant-Miami_Florida.html,"604 of 3,600",24,"1401 NW 107th Ave., Miami, FL 33172",TripAdvisor,33172,TRUE,33172
La Cabana Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207651-Reviews-La_Cabana_Restaurant-Miami_Florida.html,,,"10658 Fontainebleau Blvd, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Galiano Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192723-Reviews-Galiano_Cafeteria-Miami_Florida.html,,,"2432 NW 27th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Vicente's Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182189-Reviews-Vicente_s_Cafe-Miami_Florida.html,,,"12260 SW 8 ST Suite 100, Miami, FL 33185",TripAdvisor,33185,TRUE,33185
Catharsis Restaurant & Lounge,http://www.tripadvisor.in/Restaurant_Review-g34438-d2195070-Reviews-Catharsis_Restaurant_Lounge-Miami_Florida.html,"232 of 3,600",33,"1644 SW 8th St, Miami, FL",TripAdvisor,"i, FL",FALSE,
Let's Make A Daiquiri,http://www.tripadvisor.in/Restaurant_Review-g34438-d5017102-Reviews-Let_s_Make_A_Daiquiri-Miami_Florida.html,"79 of 3,600",5,"401 Biscayne Blvd, Ste MS100, Miami, FL 33132-1924",TripAdvisor,-1924,FALSE,33132
FMG Coconut Grove,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508789-Reviews-FMG_Coconut_Grove-Miami_Florida.html,,,"2720 S Dixie Hwy, Miami, FL 33133-3786",TripAdvisor,-3786,FALSE,33133
Tutti Cones Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192840-Reviews-Tutti_Cones_Corp-Miami_Florida.html,,,"7315 NW 44th St, Miami, FL 33166-6420",TripAdvisor,-6420,FALSE,33166
El Capitan,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181644-Reviews-El_Capitan-Miami_Florida.html,,,"3061 NW South River Dr, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Uptown Buffet,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197609-Reviews-Uptown_Buffet-Miami_Florida.html,"1,167 of 3,600",1,"8275 W Flagler St, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
Pollo Tropical,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207602-Reviews-Pollo_Tropical-Miami_Florida.html,,,"4639 SW 75th Ave, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
La Makarena,http://www.tripadvisor.in/Restaurant_Review-g34438-d1753968-Reviews-La_Makarena-Miami_Florida.html,"712 of 3,600",8,"10779 nw 41 st., Miami, FL 33178",TripAdvisor,33178,TRUE,33178
Pizza Fiore,http://www.tripadvisor.in/Restaurant_Review-g34438-d4509159-Reviews-Pizza_Fiore-Miami_Florida.html,,,"2905 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Versailles Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4715468-Reviews-Versailles_Bakery-Miami_Florida.html,"27 of 3,600",29,"3501 SW 8th St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Clives Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194067-Reviews-Clives_Cafe-Miami_Florida.html,"793 of 3,600",2,"5890 NW 2ND Ave, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Sushi Maki,http://www.tripadvisor.in/Restaurant_Review-g34438-d1022635-Reviews-Sushi_Maki-Miami_Florida.html,"1,227 of 3,600",9,"14491 Dixie Highway, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
"Crepe Maker Cafe
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d518183-Reviews-Crepe_Maker_Cafe-Miami_Florida.html,,2,"8269 SW 124th St, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Pizza Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4415174-Reviews-Pizza_Hut-Miami_Florida.html,,,"1529 SW 8th St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Los Laureles Del Rio,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194060-Reviews-Los_Laureles_Del_Rio-Miami_Florida.html,,,"3109 NW 24th St, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Pescanova Ladex,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182118-Reviews-Pescanova_Ladex-Miami_Florida.html,,,"201 Alhambra Cir, Ste 701, Miami, FL 33134-5108",TripAdvisor,-5108,FALSE,33134
Cathay Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194052-Reviews-Cathay_Chinese_Restaurant-Miami_Florida.html,,,"13772 SW 152nd St, Miami, FL 33177",TripAdvisor,33177,TRUE,33177
Starbucks,http://www.tripadvisor.in/Restaurant_Review-g34438-d6542593-Reviews-Starbucks-Miami_Florida.html,,,"14795 S Dixie Hwy, Miami, FL 33176-7927",TripAdvisor,-7927,FALSE,33176
Via Del Rio,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207590-Reviews-Via_Del_Rio-Miami_Florida.html,,,"1673 NW 27th Ave, Miami, FL 33125-2162",TripAdvisor,-2162,FALSE,33125
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4368611-Reviews-Subway-Miami_Florida.html,,,"13876 SW 8th St, Miami, FL 33184",TripAdvisor,33184,TRUE,33184
Balans,http://www.tripadvisor.in/Restaurant_Review-g34438-d1958460-Reviews-Balans-Miami_Florida.html,"450 of 3,600",58,"6789 Biscayne Boulevard, Miami, FL",TripAdvisor,"i, FL",FALSE,
Jamrock Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d3175895-Reviews-Jamrock_Cuisine-Miami_Florida.html,"1,248 of 3,600",1,"12618 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Portobello Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d934679-Reviews-Portobello_Restaurant-Miami_Florida.html,"1,028 of 3,600",3,"56 Biscayne Blvd, Miami, FL 33132-2514",TripAdvisor,-2514,FALSE,33132
"Romanicos
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1128509-Reviews-Romanicos-Miami_Florida.html,,2,"1801 Coral Way, Miami, FL",TripAdvisor,"i, FL",FALSE,
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182021-Reviews-Burger_King-Miami_Florida.html,,,"955 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Barrel Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4947657-Reviews-Barrel_Express-Miami_Florida.html,,,"14530 West Dixie Highway, Miami, FL 33161",TripAdvisor,33161,TRUE,33161
Vegan and Juice,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182187-Reviews-Vegan_and_Juice-Miami_Florida.html,"1,078 of 3,600",1,"115 S.W. 107 Ave., Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Francesco Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d936659-Reviews-Francesco_Cafe-Miami_Florida.html,"740 of 3,600",3,"16850 Collins Ave, Miami, FL 33160",TripAdvisor,33160,TRUE,33160
Puerto Madero,http://www.tripadvisor.in/Restaurant_Review-g34438-d3667700-Reviews-Puerto_Madero-Miami_Florida.html,"176 of 3,600",14,"Kendall dr, Miami, FL",TripAdvisor,"i, FL",FALSE,
Apropo Crepes & Baguettes,http://www.tripadvisor.in/Restaurant_Review-g34438-d4365349-Reviews-Apropo_Crepes_Baguettes-Miami_Florida.html,"467 of 3,600",3,"11401 NW 12th St, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Los Gauchitos,http://www.tripadvisor.in/Restaurant_Review-g34438-d836344-Reviews-Los_Gauchitos-Miami_Florida.html,"984 of 3,600",8,"4315 NW 7th St,#23, Miami, FL 33126-3562",TripAdvisor,-3562,FALSE,33126
迈城中华小厨,http://www.tripadvisor.in/Restaurant_Review-g34438-d4834836-Reviews-Miami_Florida.html,,,"8650 SW 67 Ave, Miami, FL 33143",TripAdvisor,33143,TRUE,33143
Eat & Run Subs,http://www.tripadvisor.in/Restaurant_Review-g34438-d2619975-Reviews-Eat_Run_Subs-Miami_Florida.html,"1,475 of 3,600",1,"1400 NW 10th Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Clover Irish Pub,http://www.tripadvisor.in/Restaurant_Review-g34438-d6003170-Reviews-Clover_Irish_Pub-Miami_Florida.html,"1,743 of 3,600",5,"Terminal D, Miami Airport, Miami, FL",TripAdvisor,"i, FL",FALSE,
Mike's ItalianNew York Style Pizzeria & Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d3314845-Reviews-Mike_s_ItalianNew_York_Style_Pizzeria_Restaurant-Miami_Florida.html,,,"13712 Sw 84 St, Miami, FL",TripAdvisor,"i, FL",FALSE,
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207914-Reviews-Burger_King-Miami_Florida.html,,,"13704 SW 56th St, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Olive Garden Italian Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5084295-Reviews-Olive_Garden_Italian_Restaurant-Miami_Florida.html,"56 of 3,600",33,"17986 Biscayne Blvd, Miami, FL 33160-2054",TripAdvisor,-2054,FALSE,33160
Linares Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d933882-Reviews-Linares_Cafeteria-Miami_Florida.html,,,"12 NW 1ST St, Miami, FL 33128-1800",TripAdvisor,-1800,FALSE,33128
Don Toston,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182260-Reviews-Don_Toston-Miami_Florida.html,,,"2234 NW 17th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Family Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207633-Reviews-Family_Pizza-Miami_Florida.html,,,"9700 Sw 24 St Unit D, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
El Nuevo Romance Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204880-Reviews-El_Nuevo_Romance_Restaurant-Miami_Florida.html,,,"3451 NW 36th St, Miami, FL 33142-5037",TripAdvisor,-5037,FALSE,33142
Villagio,http://www.tripadvisor.in/Restaurant_Review-g34438-d3935962-Reviews-Villagio-Miami_Florida.html,"482 of 3,600",13,"Village of Merrick Park, San Lorenzo Avenue, Miami, FL",TripAdvisor,"i, FL",FALSE,
Blu Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182201-Reviews-Blu_Cafe-Miami_Florida.html,,,"1881 NW 7th St, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
La Nueva Argentina,http://www.tripadvisor.in/Restaurant_Review-g34438-d3545036-Reviews-La_Nueva_Argentina-Miami_Florida.html,"1,286 of 3,600",7,"10121 SW 72nd St, Miami, FL 33173",TripAdvisor,33173,TRUE,33173
Wild Bean Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182229-Reviews-Wild_Bean_Cafe-Miami_Florida.html,,,"1550 NE 205th Ter, Miami, FL 33179",TripAdvisor,33179,TRUE,33179
Pasha's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181601-Reviews-Pasha_s-Miami_Florida.html,"1,428 of 3,600",2,"1414 Brickell Ave, Miami, FL 33129",TripAdvisor,33129,TRUE,33129
